GeoName,Year,DataValue,Unit,Multiplier
"Montgomery, AL",2008,227461,Number of persons,0
"Montgomery, AL",2007,227888,Number of persons,0
"Montgomery, AL",2006,227291,Number of persons,0
"Montgomery, AL",2005,223608,Number of persons,0
"Montgomery, AL",2004,223002,Number of persons,0
"Montgomery, AL",2015,229480,Number of persons,0
"Morgan, AL",2013,120742,Number of persons,0
"Morgan, AL",2014,120953,Number of persons,0
"Morgan, AL",2015,121113,Number of persons,0
"Morgan, AL",2004,113006,Number of persons,0
"Morgan, AL",2005,113964,Number of persons,0
"Morgan, AL",2006,115491,Number of persons,0
"Morgan, AL",2007,116397,Number of persons,0
"Morgan, AL",2008,117694,Number of persons,0
"Morgan, AL",2009,118954,Number of persons,0
"Morgan, AL",2010,119728,Number of persons,0
"Morgan, AL",2011,120489,Number of persons,0
"Morgan, AL",2012,120925,Number of persons,0
"Perry, AL",2013,9921,Number of persons,0
"Perry, AL",2014,9701,Number of persons,0
"Perry, AL",2015,9519,Number of persons,0
"Perry, AL",2004,11153,Number of persons,0
"Perry, AL",2005,10881,Number of persons,0
"Perry, AL",2006,10677,Number of persons,0
"Perry, AL",2007,10774,Number of persons,0
"Perry, AL",2008,10722,Number of persons,0
"Perry, AL",2009,10690,Number of persons,0
"Perry, AL",2010,10557,Number of persons,0
"Perry, AL",2011,10418,Number of persons,0
"Perry, AL",2012,10107,Number of persons,0
"Pickens, AL",2013,19085,Number of persons,0
"Pickens, AL",2014,19976,Number of persons,0
"Pickens, AL",2015,20399,Number of persons,0
"Pickens, AL",2004,20380,Number of persons,0
"Pickens, AL",2005,20192,Number of persons,0
"Pickens, AL",2006,20128,Number of persons,0
"Pickens, AL",2007,19989,Number of persons,0
"Pickens, AL",2008,19951,Number of persons,0
"Pickens, AL",2009,19814,Number of persons,0
"Pickens, AL",2010,19732,Number of persons,0
"Pickens, AL",2011,19270,Number of persons,0
"Pickens, AL",2012,19159,Number of persons,0
"Pike, AL",2004,30593,Number of persons,0
"Pike, AL",2005,30772,Number of persons,0
"Pike, AL",2006,31309,Number of persons,0
"Pike, AL",2007,31761,Number of persons,0
"Pike, AL",2008,32149,Number of persons,0
"Pike, AL",2009,32560,Number of persons,0
"Pike, AL",2010,32973,Number of persons,0
"Pike, AL",2011,33037,Number of persons,0
"Pike, AL",2012,33235,Number of persons,0
"Pike, AL",2013,33743,Number of persons,0
"Pike, AL",2014,33235,Number of persons,0
"Pike, AL",2015,33540,Number of persons,0
"Randolph, AL",2004,22525,Number of persons,0
"Randolph, AL",2005,22658,Number of persons,0
"Randolph, AL",2006,22695,Number of persons,0
"Randolph, AL",2007,22662,Number of persons,0
"Randolph, AL",2008,22946,Number of persons,0
"Randolph, AL",2009,22864,Number of persons,0
"Randolph, AL",2010,22914,Number of persons,0
"Randolph, AL",2011,22637,Number of persons,0
"Randolph, AL",2012,22338,Number of persons,0
"Randolph, AL",2013,22264,Number of persons,0
"Randolph, AL",2014,21981,Number of persons,0
"Randolph, AL",2015,22128,Number of persons,0
"Russell, AL",2004,49498,Number of persons,0
"Russell, AL",2005,49731,Number of persons,0
"Russell, AL",2006,50459,Number of persons,0
"Russell, AL",2007,51074,Number of persons,0
"Russell, AL",2008,51434,Number of persons,0
"Russell, AL",2009,52162,Number of persons,0
"Russell, AL",2010,53350,Number of persons,0
"Russell, AL",2011,55004,Number of persons,0
"Russell, AL",2012,57774,Number of persons,0
"Russell, AL",2013,59553,Number of persons,0
"Russell, AL",2014,59746,Number of persons,0
"Russell, AL",2015,59480,Number of persons,0
"St. Clair, AL",2013,86034,Number of persons,0
"St. Clair, AL",2014,86277,Number of persons,0
"St. Clair, AL",2015,86895,Number of persons,0
"St. Clair, AL",2004,70416,Number of persons,0
"St. Clair, AL",2005,72596,Number of persons,0
"St. Clair, AL",2006,75948,Number of persons,0
"St. Clair, AL",2007,79348,Number of persons,0
"St. Clair, AL",2008,81223,Number of persons,0
"St. Clair, AL",2009,83009,Number of persons,0
"St. Clair, AL",2010,83602,Number of persons,0
"St. Clair, AL",2011,84070,Number of persons,0
"St. Clair, AL",2012,84919,Number of persons,0
"Shelby, AL",2013,204811,Number of persons,0
"Shelby, AL",2014,207297,Number of persons,0
"Shelby, AL",2015,210232,Number of persons,0
"Shelby, AL",2004,165757,Number of persons,0
"Shelby, AL",2005,171691,Number of persons,0
"Shelby, AL",2006,178841,Number of persons,0
"Shelby, AL",2007,183491,Number of persons,0
"Shelby, AL",2008,188534,Number of persons,0
"Shelby, AL",2009,192708,Number of persons,0
"Shelby, AL",2010,196090,Number of persons,0
"Shelby, AL",2011,198240,Number of persons,0
"Shelby, AL",2012,201444,Number of persons,0
"Sumter, AL",2004,14324,Number of persons,0
"Sumter, AL",2005,14143,Number of persons,0
"Sumter, AL",2006,14059,Number of persons,0
"Sumter, AL",2007,13926,Number of persons,0
"Sumter, AL",2008,13882,Number of persons,0
"Sumter, AL",2009,13746,Number of persons,0
"Sumter, AL",2010,13732,Number of persons,0
"Sumter, AL",2011,13502,Number of persons,0
"Sumter, AL",2012,13464,Number of persons,0
"Sumter, AL",2013,13426,Number of persons,0
"Sumter, AL",2014,13312,Number of persons,0
"Sumter, AL",2015,13257,Number of persons,0
"Talladega, AL",2013,82296,Number of persons,0
"Talladega, AL",2014,82453,Number of persons,0
"Talladega, AL",2015,82278,Number of persons,0
"Talladega, AL",2004,81139,Number of persons,0
"Talladega, AL",2005,81546,Number of persons,0
"Talladega, AL",2006,81991,Number of persons,0
"Talladega, AL",2007,82226,Number of persons,0
"Talladega, AL",2008,82735,Number of persons,0
"Talladega, AL",2009,82674,Number of persons,0
"Talladega, AL",2010,82228,Number of persons,0
"Talladega, AL",2011,82142,Number of persons,0
"Talladega, AL",2012,82653,Number of persons,0
"Tallapoosa, AL",2004,40904,Number of persons,0
"Tallapoosa, AL",2005,40857,Number of persons,0
"Tallapoosa, AL",2006,41243,Number of persons,0
"Tallapoosa, AL",2007,41414,Number of persons,0
"Tallapoosa, AL",2008,41668,Number of persons,0
"Tallapoosa, AL",2009,41831,Number of persons,0
"Tallapoosa, AL",2010,41508,Number of persons,0
"Tallapoosa, AL",2011,41555,Number of persons,0
"Tallapoosa, AL",2012,41313,Number of persons,0
"Tallapoosa, AL",2013,41403,Number of persons,0
"Tallapoosa, AL",2014,41372,Number of persons,0
"Tallapoosa, AL",2015,41209,Number of persons,0
"Tuscaloosa, AL",2013,206087,Number of persons,0
"Tuscaloosa, AL",2014,209712,Number of persons,0
"Tuscaloosa, AL",2015,213055,Number of persons,0
"Tuscaloosa, AL",2004,171960,Number of persons,0
"Tuscaloosa, AL",2005,175731,Number of persons,0
"Tuscaloosa, AL",2006,181383,Number of persons,0
"Tuscaloosa, AL",2007,184350,Number of persons,0
"Tuscaloosa, AL",2008,188093,Number of persons,0
"Tuscaloosa, AL",2009,192792,Number of persons,0
"Tuscaloosa, AL",2010,195368,Number of persons,0
"Tuscaloosa, AL",2011,198617,Number of persons,0
"Tuscaloosa, AL",2012,202225,Number of persons,0
"Walker, AL",2013,66449,Number of persons,0
"Walker, AL",2014,66209,Number of persons,0
"Walker, AL",2015,66000,Number of persons,0
"Walker, AL",2004,68629,Number of persons,0
"Walker, AL",2005,68500,Number of persons,0
"Walker, AL",2006,68234,Number of persons,0
"Walker, AL",2007,67695,Number of persons,0
"Walker, AL",2008,67835,Number of persons,0
"Walker, AL",2009,67347,Number of persons,0
"Walker, AL",2010,67047,Number of persons,0
"Walker, AL",2011,66842,Number of persons,0
"Walker, AL",2012,66569,Number of persons,0
"Washington, AL",2013,16672,Number of persons,0
"Washington, AL",2014,16573,Number of persons,0
"Washington, AL",2015,16467,Number of persons,0
"Washington, AL",2004,17801,Number of persons,0
"Washington, AL",2005,17690,Number of persons,0
"Washington, AL",2006,17705,Number of persons,0
"Washington, AL",2007,17491,Number of persons,0
"Washington, AL",2008,17496,Number of persons,0
"Washington, AL",2009,17493,Number of persons,0
"Washington, AL",2010,17609,Number of persons,0
"Washington, AL",2011,17266,Number of persons,0
"Washington, AL",2012,16988,Number of persons,0
"Wilcox, AL",2013,11258,Number of persons,0
"Wilcox, AL",2014,11092,Number of persons,0
"Wilcox, AL",2015,11074,Number of persons,0
"Wilcox, AL",2004,12493,Number of persons,0
"Wilcox, AL",2005,12369,Number of persons,0
"Wilcox, AL",2006,12221,Number of persons,0
"Wilcox, AL",2007,12208,Number of persons,0
"Wilcox, AL",2008,12148,Number of persons,0
"Wilcox, AL",2009,11870,Number of persons,0
"Wilcox, AL",2010,11568,Number of persons,0
"Wilcox, AL",2011,11481,Number of persons,0
"Wilcox, AL",2012,11382,Number of persons,0
"Winston, AL",2013,24191,Number of persons,0
"Winston, AL",2014,24142,Number of persons,0
"Winston, AL",2015,23930,Number of persons,0
"Winston, AL",2004,24614,Number of persons,0
"Winston, AL",2005,24629,Number of persons,0
"Winston, AL",2006,24796,Number of persons,0
"Winston, AL",2007,24858,Number of persons,0
"Winston, AL",2008,24696,Number of persons,0
"Winston, AL",2009,24691,Number of persons,0
"Winston, AL",2010,24413,Number of persons,0
"Winston, AL",2011,24363,Number of persons,0
"Winston, AL",2012,24195,Number of persons,0
"Aleutian Islands Census Area, AK*",2013,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2014,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2015,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2004,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2005,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2006,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2007,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2008,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2009,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2010,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2011,0,Number of persons,0
"Aleutian Islands Census Area, AK*",2012,0,Number of persons,0
"Aleutians East Borough, AK*",2004,2727,Number of persons,0
"Aleutians East Borough, AK*",2005,2787,Number of persons,0
"Aleutians East Borough, AK*",2006,2794,Number of persons,0
"Aleutians East Borough, AK*",2007,3012,Number of persons,0
"Aleutians East Borough, AK*",2008,2991,Number of persons,0
"Aleutians East Borough, AK*",2009,3084,Number of persons,0
"Aleutians East Borough, AK*",2010,3167,Number of persons,0
"Aleutians East Borough, AK*",2011,3262,Number of persons,0
"Aleutians East Borough, AK*",2012,3301,Number of persons,0
"Aleutians East Borough, AK*",2013,3351,Number of persons,0
"Aleutians East Borough, AK*",2014,3354,Number of persons,0
"Aleutians East Borough, AK*",2015,3382,Number of persons,0
"Aleutians West Census Area, AK*",2004,5798,Number of persons,0
"Aleutians West Census Area, AK*",2005,5913,Number of persons,0
"Aleutians West Census Area, AK*",2006,5658,Number of persons,0
"Aleutians West Census Area, AK*",2007,5466,Number of persons,0
"Aleutians West Census Area, AK*",2008,5393,Number of persons,0
"Aleutians West Census Area, AK*",2009,5537,Number of persons,0
"Aleutians West Census Area, AK*",2010,5549,Number of persons,0
"Aleutians West Census Area, AK*",2011,5526,Number of persons,0
"Aleutians West Census Area, AK*",2012,5573,Number of persons,0
"Aleutians West Census Area, AK*",2013,5621,Number of persons,0
"Aleutians West Census Area, AK*",2014,5617,Number of persons,0
"Aleutians West Census Area, AK*",2015,5529,Number of persons,0
"Anchorage Municipality, AK",2004,274484,Number of persons,0
"Anchorage Municipality, AK",2005,276494,Number of persons,0
"Anchorage Municipality, AK",2006,280085,Number of persons,0
"Anchorage Municipality, AK",2007,278792,Number of persons,0
"Anchorage Municipality, AK",2008,281554,Number of persons,0
"Anchorage Municipality, AK",2009,287677,Number of persons,0
"Anchorage Municipality, AK",2010,293845,Number of persons,0
"Anchorage Municipality, AK",2011,297125,Number of persons,0
"Anchorage Municipality, AK",2012,299593,Number of persons,0
"Anchorage Municipality, AK",2013,302945,Number of persons,0
"Anchorage Municipality, AK",2014,302145,Number of persons,0
"Anchorage Municipality, AK",2015,300187,Number of persons,0
"Bethel Census Area, AK*",2013,17918,Number of persons,0
"Bethel Census Area, AK*",2014,18043,Number of persons,0
"Bethel Census Area, AK*",2015,18073,Number of persons,0
"Bethel Census Area, AK*",2004,16603,Number of persons,0
"Bethel Census Area, AK*",2005,16728,Number of persons,0
"Bethel Census Area, AK*",2006,16755,Number of persons,0
"Bethel Census Area, AK*",2007,16723,Number of persons,0
"Bethel Census Area, AK*",2008,16762,Number of persons,0
"Bethel Census Area, AK*",2009,16860,Number of persons,0
"Bethel Census Area, AK*",2010,17086,Number of persons,0
"Bethel Census Area, AK*",2011,17441,Number of persons,0
"Bethel Census Area, AK*",2012,17698,Number of persons,0
"Bristol Bay Borough, AK",2013,968,Number of persons,0
"Bristol Bay Borough, AK",2014,970,Number of persons,0
"Bristol Bay Borough, AK",2015,931,Number of persons,0
"Bristol Bay Borough, AK",2004,1144,Number of persons,0
"Bristol Bay Borough, AK",2005,1171,Number of persons,0
"Bristol Bay Borough, AK",2006,1111,Number of persons,0
"Bristol Bay Borough, AK",2007,1076,Number of persons,0
"Bristol Bay Borough, AK",2008,1040,Number of persons,0
"Bristol Bay Borough, AK",2009,976,Number of persons,0
"Bristol Bay Borough, AK",2010,1003,Number of persons,0
"Bristol Bay Borough, AK",2011,1036,Number of persons,0
"Bristol Bay Borough, AK",2012,991,Number of persons,0
"Chugach Census Area, AK*",2004,0,Number of persons,0
"Chugach Census Area, AK*",2005,0,Number of persons,0
"Chugach Census Area, AK*",2006,0,Number of persons,0
"Chugach Census Area, AK*",2007,0,Number of persons,0
"Chugach Census Area, AK*",2008,0,Number of persons,0
"Chugach Census Area, AK*",2009,0,Number of persons,0
"Chugach Census Area, AK*",2010,0,Number of persons,0
"Chugach Census Area, AK*",2011,0,Number of persons,0
"Chugach Census Area, AK*",2012,0,Number of persons,0
"Chugach Census Area, AK*",2013,0,Number of persons,0
"Chugach Census Area, AK*",2014,0,Number of persons,0
"Chugach Census Area, AK*",2015,0,Number of persons,0
"Copper River Census Area, AK*",2014,0,Number of persons,0
"Copper River Census Area, AK*",2013,0,Number of persons,0
"Copper River Census Area, AK*",2012,0,Number of persons,0
"Copper River Census Area, AK*",2011,0,Number of persons,0
"Copper River Census Area, AK*",2010,0,Number of persons,0
"Copper River Census Area, AK*",2009,0,Number of persons,0
"Copper River Census Area, AK*",2008,0,Number of persons,0
"Copper River Census Area, AK*",2007,0,Number of persons,0
"Copper River Census Area, AK*",2006,0,Number of persons,0
"Copper River Census Area, AK*",2005,0,Number of persons,0
"Copper River Census Area, AK*",2004,0,Number of persons,0
"Copper River Census Area, AK*",2015,0,Number of persons,0
"Denali Borough, AK*",2013,1796,Number of persons,0
"Denali Borough, AK*",2014,1728,Number of persons,0
"Denali Borough, AK*",2015,1702,Number of persons,0
"Denali Borough, AK*",2004,1877,Number of persons,0
"Denali Borough, AK*",2005,1834,Number of persons,0
"Denali Borough, AK*",2006,1837,Number of persons,0
"Denali Borough, AK*",2007,1803,Number of persons,0
"Denali Borough, AK*",2008,1803,Number of persons,0
"Denali Borough, AK*",2009,1817,Number of persons,0
"Denali Borough, AK*",2010,1828,Number of persons,0
"Denali Borough, AK*",2011,1820,Number of persons,0
"Denali Borough, AK*",2012,1810,Number of persons,0
"Dillingham Census Area, AK*",2013,4977,Number of persons,0
"Dillingham Census Area, AK*",2014,4983,Number of persons,0
"Dillingham Census Area, AK*",2015,4990,Number of persons,0
"Dillingham Census Area, AK*",2004,4850,Number of persons,0
"Dillingham Census Area, AK*",2005,4841,Number of persons,0
"Dillingham Census Area, AK*",2006,4833,Number of persons,0
"Dillingham Census Area, AK*",2007,4832,Number of persons,0
"Dillingham Census Area, AK*",2008,4769,Number of persons,0
"Dillingham Census Area, AK*",2009,4776,Number of persons,0
"Dillingham Census Area, AK*",2010,4850,Number of persons,0
"Dillingham Census Area, AK*",2011,4948,Number of persons,0
"Dillingham Census Area, AK*",2012,4949,Number of persons,0
"Fairbanks North Star Borough, AK",2004,89043,Number of persons,0
"Fairbanks North Star Borough, AK",2005,90431,Number of persons,0
"Fairbanks North Star Borough, AK",2006,90545,Number of persons,0
"Fairbanks North Star Borough, AK",2007,93545,Number of persons,0
"Fairbanks North Star Borough, AK",2008,94552,Number of persons,0
"Fairbanks North Star Borough, AK",2009,95238,Number of persons,0
"Fairbanks North Star Borough, AK",2010,98262,Number of persons,0
"Fairbanks North Star Borough, AK",2011,98101,Number of persons,0
"Fairbanks North Star Borough, AK",2012,100297,Number of persons,0
"Fairbanks North Star Borough, AK",2013,100913,Number of persons,0
"Fairbanks North Star Borough, AK",2014,99236,Number of persons,0
"Fairbanks North Star Borough, AK",2015,99607,Number of persons,0
"Haines Borough, AK*",2013,2384,Number of persons,0
"Haines Borough, AK*",2012,2455,Number of persons,0
"Haines Borough, AK*",2011,2505,Number of persons,0
"Haines Borough, AK*",2010,2487,Number of persons,0
"Haines Borough, AK*",2009,2486,Number of persons,0
"Haines Borough, AK*",2008,2404,Number of persons,0
"Haines Borough, AK*",2007,2379,Number of persons,0
"Haines Borough, AK*",2006,2300,Number of persons,0
"Haines Borough, AK*",2005,2280,Number of persons,0
"Haines Borough, AK*",2004,2281,Number of persons,0
"Haines Borough, AK*",2015,2244,Number of persons,0
"Haines Borough, AK*",2014,2329,Number of persons,0
"Hoonah-Angoon Census Area, AK*",2004,0,Number of persons,0
"Hoonah-Angoon Census Area, AK*",2005,0,Number of persons,0
"Hoonah-Angoon Census Area, AK*",2006,0,Number of persons,0
"Hoonah-Angoon Census Area, AK*",2007,0,Number of persons,0
"Hoonah-Angoon Census Area, AK*",2008,2225,Number of persons,0
"Hoonah-Angoon Census Area, AK*",2009,2144,Number of persons,0
"Hoonah-Angoon Census Area, AK*",2010,2106,Number of persons,0
